Ac-223,2.10m,alpha,gamma,monoenergetic_electron,xray,
Ac-224,2.78h,alpha,gamma,monoenergetic_electron,xray,
Ac-225,10.0d,alpha,gamma,monoenergetic_electron,xray,
Ac-226,29.37h,alpha,beta,gamma,monoenergetic_electron,xray
Ac-227,21.772y,alpha,beta,gamma,monoenergetic_electron,xray
Ac-228,6.15h,beta,gamma,monoenergetic_electron,xray,
Ac-230,122s,beta,gamma,monoenergetic_electron,xray,
Ac-231,7.5m,beta,gamma,monoenergetic_electron,xray,
Ac-232,119s,beta,gamma,monoenergetic_electron,xray,
Ac-233,145s,beta,gamma,monoenergetic_electron,xray,
Ag-100m,2.24m,gamma,monoenergetic_electron,positron,xray,
Ag-101,11.1m,gamma,monoenergetic_electron,positron,xray,
Ag-102,12.9m,gamma,monoenergetic_electron,positron,xray,
Ag-102m,7.7m,gamma,monoenergetic_electron,positron,xray,
Ag-103,65.7m,gamma,monoenergetic_electron,positron,xray,
Ag-104,69.2m,gamma,monoenergetic_electron,positron,xray,
Ag-104m,33.5m,gamma,monoenergetic_electron,positron,xray,
Ag-105,41.29d,gamma,monoenergetic_electron,xray,,
Ag-105m,7.23m,gamma,monoenergetic_electron,positron,xray,
Ag-106,23.96m,beta,gamma,monoenergetic_electron,positron,xray
Ag-106m,8.28d,gamma,monoenergetic_electron,xray,,
Ag-108,2.37m,beta,gamma,monoenergetic_electron,positron,xray
Ag-108m,418y,gamma,monoenergetic_electron,xray,,
Ag-109m,39.6s,gamma,monoenergetic_electron,xray,,
Ag-110,24.6s,beta,gamma,monoenergetic_electron,xray,
Ag-110m,249.76d,beta,gamma,monoenergetic_electron,xray,
Ag-111,7.45d,beta,gamma,monoenergetic_electron,xray,
Ag-111m,64.8s,beta,gamma,monoenergetic_electron,xray,
Ag-112,3.130h,beta,gamma,monoenergetic_electron,xray,
Ag-113,5.37h,beta,gamma,monoenergetic_electron,xray,
Ag-113m,68.7s,beta,gamma,monoenergetic_electron,xray,
Ag-114,4.6s,beta,gamma,monoenergetic_electron,xray,
Ag-115,20.0m,beta,gamma,monoenergetic_electron,xray,
Ag-116,2.68m,beta,gamma,monoenergetic_electron,xray,
Ag-117,73.6s,beta,gamma,monoenergetic_electron,xray,
Ag-99,124s,gamma,monoenergetic_electron,positron,xray,
Al-26,7.17E+5y,gamma,monoenergetic_electron,positron,xray,
Al-28,2.2414m,beta,gamma,monoenergetic_electron,xray,
Al-29,6.56m,beta,gamma,monoenergetic_electron,xray,
Am-237,73.0m,alpha,gamma,monoenergetic_electron,xray,
Am-238,98m,alpha,gamma,monoenergetic_electron,positron,xray
Am-239,11.9h,alpha,gamma,monoenergetic_electron,xray,
Am-240,50.8h,alpha,gamma,monoenergetic_electron,xray,
Am-241,432.2y,alpha,gamma,monoenergetic_electron,xray,
Am-242,16.02h,beta,gamma,monoenergetic_electron,xray,
Am-242m,141y,alpha,gamma,monoenergetic_electron,xray,
Am-243,7.37E+3y,alpha,gamma,monoenergetic_electron,xray,
Am-244,10.1h,beta,gamma,monoenergetic_electron,xray,
Am-244m,26m,beta,gamma,monoenergetic_electron,xray,
Am-245,2.05h,beta,gamma,monoenergetic_electron,xray,
Am-246,39m,beta,gamma,monoenergetic_electron,xray,
Am-246m,25.0m,beta,gamma,monoenergetic_electron,xray,
Am-247,23.0m,beta,gamma,monoenergetic_electron,xray,
Ar-37,35.04d,monoenergetic_electron,xray,,,
Ar-39,269y,beta,,,,
Ar-41,109.61m,beta,gamma,monoenergetic_electron,xray,
Ar-42,32.9y,beta,,,,
Ar-43,5.37m,beta,gamma,monoenergetic_electron,xray,
Ar-44,11.87m,beta,gamma,monoenergetic_electron,xray,
As-68,151.6s,gamma,monoenergetic_electron,positron,xray,
As-69,15.23m,gamma,monoenergetic_electron,positron,xray,
As-70,52.6m,gamma,monoenergetic_electron,positron,xray,
As-71,65.28h,gamma,monoenergetic_electron,positron,xray,
As-72,26.0h,gamma,monoenergetic_electron,positron,xray,
As-73,80.30d,gamma,monoenergetic_electron,xray,,
As-74,17.77d,beta,gamma,monoenergetic_electron,positron,xray
As-76,1.0778d,beta,gamma,monoenergetic_electron,xray,
As-77,38.83h,beta,gamma,monoenergetic_electron,xray,
As-78,90.7m,beta,gamma,monoenergetic_electron,xray,
As-79,9.01m,beta,gamma,monoenergetic_electron,xray,
At-204,9.2m,alpha,gamma,monoenergetic_electron,positron,xray
At-205,26.2m,alpha,gamma,monoenergetic_electron,positron,xray
At-206,30.6m,alpha,gamma,monoenergetic_electron,positron,xray
At-207,1.80h,alpha,gamma,monoenergetic_electron,positron,xray
At-208,1.63h,alpha,gamma,monoenergetic_electron,positron,xray
At-209,5.41h,alpha,gamma,monoenergetic_electron,positron,xray
At-210,8.1h,alpha,gamma,monoenergetic_electron,positron,xray
At-211,7.214h,alpha,gamma,monoenergetic_electron,xray,
At-215,1.00E-4s,alpha,gamma,monoenergetic_electron,xray,
At-216,3.00E-4s,alpha,gamma,monoenergetic_electron,xray,
At-217,3.23E-2s,alpha,gamma,monoenergetic_electron,xray,
At-218,1.5s,alpha,beta,,,
At-219,56s,alpha,,,,
At-220,3.71m,alpha,beta,gamma,monoenergetic_electron,xray
Au-186,10.7m,gamma,monoenergetic_electron,positron,xray,
Au-187,8.4m,alpha,gamma,monoenergetic_electron,positron,xray
Au-190,42.8m,gamma,monoenergetic_electron,positron,xray,
Au-191,3.18h,gamma,monoenergetic_electron,positron,xray,
Au-192,4.94h,gamma,monoenergetic_electron,positron,xray,
Au-193,17.65h,gamma,monoenergetic_electron,xray,,
Au-193m,3.9s,gamma,monoenergetic_electron,xray,,
Au-194,38.02h,gamma,monoenergetic_electron,positron,xray,
Au-195,186.098d,gamma,monoenergetic_electron,xray,,
Au-195m,30.5s,gamma,monoenergetic_electron,xray,,
Au-196,6.183d,beta,gamma,monoenergetic_electron,xray,
Au-196m,9.6h,gamma,monoenergetic_electron,xray,,
Au-198,2.69517d,beta,gamma,monoenergetic_electron,xray,
Au-198m,2.27d,gamma,monoenergetic_electron,xray,,
Au-199,3.139d,beta,gamma,monoenergetic_electron,xray,
Au-200,48.4m,beta,gamma,monoenergetic_electron,xray,
Au-200m,18.7h,beta,gamma,monoenergetic_electron,xray,
Au-201,26m,beta,gamma,monoenergetic_electron,xray,
Au-202,28.8s,beta,gamma,monoenergetic_electron,xray,
Ba-124,11.0m,gamma,monoenergetic_electron,positron,xray,
Ba-126,100m,gamma,monoenergetic_electron,positron,xray,
Ba-127,12.7m,gamma,monoenergetic_electron,positron,xray,
Ba-128,2.43d,gamma,monoenergetic_electron,xray,,
Ba-129,2.23h,gamma,monoenergetic_electron,positron,xray,
Ba-129m,2.16h,gamma,monoenergetic_electron,positron,xray,
Ba-131,11.50d,gamma,monoenergetic_electron,xray,,
Ba-131m,14.6m,gamma,monoenergetic_electron,xray,,
Ba-133,10.52y,gamma,monoenergetic_electron,xray,,
Ba-133m,38.9h,gamma,monoenergetic_electron,xray,,
Ba-135m,28.7h,gamma,monoenergetic_electron,xray,,
Ba-137m,2.552m,gamma,monoenergetic_electron,xray,,
Ba-139,83.06m,beta,gamma,monoenergetic_electron,xray,
Ba-140,12.752d,beta,gamma,monoenergetic_electron,xray,
Ba-141,18.27m,beta,gamma,monoenergetic_electron,xray,
Ba-142,10.6m,beta,gamma,monoenergetic_electron,xray,
Be-10,1.51E+6y,beta,,,,
Be-7,53.22d,gamma,monoenergetic_electron,,,
Bi-197,9.3m,gamma,monoenergetic_electron,positron,xray,
Bi-200,36.4m,gamma,monoenergetic_electron,positron,xray,
Bi-201,108m,gamma,monoenergetic_electron,positron,xray,
Bi-202,1.72h,gamma,monoenergetic_electron,positron,xray,
Bi-203,11.76h,gamma,monoenergetic_electron,positron,xray,
Bi-204,11.22h,gamma,monoenergetic_electron,positron,xray,
Bi-205,15.31d,gamma,monoenergetic_electron,positron,xray,
Bi-206,6.243d,gamma,monoenergetic_electron,positron,xray,
Bi-207,32.9y,gamma,monoenergetic_electron,positron,xray,
Bi-208,3.68E+5y,gamma,monoenergetic_electron,xray,,
Bi-210,5.013d,alpha,beta,gamma,monoenergetic_electron,xray
Bi-210m,3.04E+6y,alpha,gamma,monoenergetic_electron,xray,
Bi-211,2.14m,alpha,beta,gamma,monoenergetic_electron,xray
Bi-212,60.55m,alpha,beta,gamma,monoenergetic_electron,xray
Bi-212n,7.0m,beta,,,,
Bi-213,45.59m,alpha,beta,gamma,monoenergetic_electron,xray
Bi-214,19.9m,alpha,beta,gamma,monoenergetic_electron,xray
Bi-215,7.6m,beta,gamma,monoenergetic_electron,xray,
Bi-216,2.17m,beta,gamma,monoenergetic_electron,xray,
Bk-245,4.94d,alpha,gamma,monoenergetic_electron,xray,
Bk-246,1.80d,gamma,monoenergetic_electron,xray,,
Bk-247,1.38E+3y,alpha,gamma,monoenergetic_electron,xray,
Bk-248m,23.7h,beta,gamma,monoenergetic_electron,xray,
Bk-249,330d,alpha,beta,gamma,monoenergetic_electron,xray
Bk-250,3.212h,beta,gamma,monoenergetic_electron,xray,
Bk-251,55.6m,beta,gamma,monoenergetic_electron,xray,
Br-72,78.6s,gamma,monoenergetic_electron,positron,xray,
Br-73,3.4m,gamma,monoenergetic_electron,positron,xray,
Br-74,25.4m,gamma,monoenergetic_electron,positron,xray,
Br-74m,46m,gamma,monoenergetic_electron,positron,xray,
Br-75,96.7m,gamma,monoenergetic_electron,positron,xray,
Br-76,16.2h,gamma,monoenergetic_electron,positron,xray,
Br-76m,1.31s,gamma,monoenergetic_electron,positron,xray,
Br-77,57.036h,gamma,monoenergetic_electron,positron,xray,
Br-77m,4.28m,gamma,monoenergetic_electron,xray,,
Br-78,6.46m,beta,gamma,monoenergetic_electron,positron,xray
Br-80,17.68m,beta,gamma,monoenergetic_electron,positron,xray
Br-80m,4.4205h,gamma,monoenergetic_electron,xray,,
Br-82,35.30h,beta,gamma,monoenergetic_electron,xray,
Br-82m,6.13m,beta,gamma,monoenergetic_electron,xray,
Br-83,2.40h,beta,gamma,monoenergetic_electron,xray,
Br-84,31.80m,beta,gamma,monoenergetic_electron,xray,
Br-84m,6.0m,beta,gamma,monoenergetic_electron,xray,
Br-85,2.90m,beta,gamma,monoenergetic_electron,xray,
C-10,19.255s,gamma,monoenergetic_electron,positron,,
C-11,20.39m,gamma,positron,,,
C-14,5.70E+3y,beta,,,,
Ca-41,1.02E+5y,monoenergetic_electron,xray,,,
Ca-45,162.67d,beta,gamma,monoenergetic_electron,xray,
Ca-47,4.536d,beta,gamma,monoenergetic_electron,xray,
Ca-49,8.718m,beta,gamma,monoenergetic_electron,xray,
Cd-101,1.36m,gamma,monoenergetic_electron,positron,xray,
Cd-102,5.5m,gamma,monoenergetic_electron,positron,xray,
Cd-103,7.3m,gamma,monoenergetic_electron,positron,xray,
Cd-104,57.7m,gamma,monoenergetic_electron,xray,,
Cd-105,55.5m,gamma,monoenergetic_electron,positron,xray,
Cd-107,6.50h,gamma,monoenergetic_electron,positron,xray,
Cd-109,461.4d,gamma,monoenergetic_electron,xray,,
Cd-111m,48.50m,gamma,monoenergetic_electron,xray,,
Cd-113,7.7E+15y,beta,,,,
Cd-113m,14.1y,beta,gamma,monoenergetic_electron,xray,
Cd-115,53.46h,beta,gamma,monoenergetic_electron,xray,
Cd-115m,44.6d,beta,gamma,monoenergetic_electron,xray,
Cd-117,2.49h,beta,gamma,monoenergetic_electron,xray,
Cd-117m,3.36h,beta,gamma,monoenergetic_electron,xray,
Cd-118,50.3m,beta,,,,
Cd-119,2.69m,beta,gamma,monoenergetic_electron,xray,
Cd-119m,2.20m,beta,gamma,monoenergetic_electron,xray,
Ce-130,22.9m,gamma,monoenergetic_electron,positron,xray,
Ce-131,10.2m,gamma,monoenergetic_electron,positron,xray,
Ce-132,3.51h,gamma,monoenergetic_electron,xray,,
Ce-133,97m,gamma,monoenergetic_electron,positron,xray,
Ce-133m,4.9h,gamma,monoenergetic_electron,positron,xray,
Ce-134,3.16d,gamma,monoenergetic_electron,xray,,
Ce-135,17.7h,gamma,monoenergetic_electron,positron,xray,
Ce-137,9.0h,gamma,monoenergetic_electron,positron,xray,
Ce-137m,34.4h,gamma,monoenergetic_electron,xray,,
Ce-139,137.641d,gamma,monoenergetic_electron,xray,,
Ce-141,32.508d,beta,gamma,monoenergetic_electron,xray,
Ce-143,33.039h,beta,gamma,monoenergetic_electron,xray,
Ce-144,284.91d,beta,gamma,monoenergetic_electron,xray,
Ce-145,3.01m,beta,gamma,monoenergetic_electron,xray,
Cf-244,19.4m,alpha,gamma,monoenergetic_electron,xray,
Cf-246,35.7h,alpha,gamma,monoenergetic_electron,xray,
Cf-247,3.11h,alpha,gamma,monoenergetic_electron,xray,
Cf-248,334d,alpha,gamma,monoenergetic_electron,xray,
Cf-249,351y,alpha,gamma,monoenergetic_electron,xray,
Cf-250,13.08y,alpha,gamma,monoenergetic_electron,xray,
Cf-251,900y,alpha,gamma,monoenergetic_electron,xray,
Cf-252,2.645y,alpha,gamma,monoenergetic_electron,xray,
Cf-253,17.81d,alpha,beta,gamma,monoenergetic_electron,xray
Cf-254,60.5d,alpha,gamma,monoenergetic_electron,xray,
Cf-255,85m,beta,,,,
Cl-34,1.5264s,gamma,monoenergetic_electron,positron,xray,
Cl-34m,32.00m,gamma,monoenergetic_electron,positron,xray,
Cl-36,3.01E+5y,beta,gamma,monoenergetic_electron,positron,xray
Cl-38,37.24m,beta,gamma,monoenergetic_electron,xray,
Cl-39,55.6m,beta,gamma,monoenergetic_electron,xray,
Cl-40,1.35m,beta,gamma,monoenergetic_electron,xray,
Cm-238,2.4h,alpha,gamma,monoenergetic_electron,xray,
Cm-239,2.9h,gamma,monoenergetic_electron,positron,xray,
Cm-240,27d,alpha,gamma,monoenergetic_electron,xray,
Cm-241,32.8d,alpha,gamma,monoenergetic_electron,xray,
Cm-242,162.8d,alpha,gamma,monoenergetic_electron,xray,
Cm-243,29.1y,alpha,gamma,monoenergetic_electron,xray,
Cm-244,18.10y,alpha,gamma,monoenergetic_electron,xray,
Cm-245,8.5E+3y,alpha,gamma,monoenergetic_electron,xray,
Cm-246,4.76E+3y,alpha,gamma,monoenergetic_electron,xray,
Cm-247,1.56E+7y,alpha,gamma,monoenergetic_electron,xray,
Cm-248,3.48E+5y,alpha,gamma,monoenergetic_electron,xray,
Cm-249,64.15m,beta,gamma,monoenergetic_electron,xray,
Cm-250,8300y,alpha,beta,gamma,monoenergetic_electron,xray
Cm-251,16.8m,beta,gamma,monoenergetic_electron,xray,
Co-54m,1.48m,gamma,monoenergetic_electron,positron,xray,
Co-55,17.53h,gamma,monoenergetic_electron,positron,xray,
Co-56,77.23d,gamma,monoenergetic_electron,positron,xray,
Co-57,271.74d,gamma,monoenergetic_electron,xray,,
Co-58,70.86d,gamma,monoenergetic_electron,positron,xray,
Co-58m,9.04h,gamma,monoenergetic_electron,xray,,
Co-60,5.2713y,beta,gamma,monoenergetic_electron,xray,
Co-60m,10.467m,beta,gamma,monoenergetic_electron,xray,
Co-61,1.650h,beta,gamma,monoenergetic_electron,xray,
Co-62,1.50m,beta,gamma,monoenergetic_electron,xray,
Co-62m,13.91m,beta,gamma,monoenergetic_electron,xray,
Cr-48,21.56h,gamma,monoenergetic_electron,positron,xray,
Cr-49,42.3m,gamma,monoenergetic_electron,positron,xray,
Cr-51,27.7025d,gamma,monoenergetic_electron,xray,,
Cr-55,3.497m,beta,gamma,monoenergetic_electron,xray,
Cr-56,5.94m,beta,gamma,monoenergetic_electron,xray,
Cs-121,155s,gamma,monoenergetic_electron,positron,xray,
Cs-121m,122s,gamma,monoenergetic_electron,positron,xray,
Cs-123,5.88m,gamma,monoenergetic_electron,positron,xray,
Cs-124,30.8s,gamma,monoenergetic_electron,positron,xray,
Cs-125,45m,gamma,monoenergetic_electron,positron,xray,
Cs-126,1.64m,gamma,monoenergetic_electron,positron,xray,
Cs-127,6.25h,gamma,monoenergetic_electron,positron,xray,
Cs-128,3.640m,gamma,monoenergetic_electron,positron,xray,
Cs-129,32.06h,gamma,monoenergetic_electron,positron,xray,
Cs-130,29.21m,beta,gamma,monoenergetic_electron,positron,xray
Cs-130m,3.46m,gamma,monoenergetic_electron,xray,,
Cs-131,9.689d,monoenergetic_electron,xray,,,
Cs-132,6.479d,beta,gamma,monoenergetic_electron,positron,xray
Cs-134,2.0648y,beta,gamma,monoenergetic_electron,xray,
Cs-134m,2.903h,gamma,monoenergetic_electron,xray,,
Cs-135,2.3E+6y,beta,,,,
Cs-135m,53m,gamma,monoenergetic_electron,xray,,
Cs-136,13.16d,beta,gamma,monoenergetic_electron,xray,
Cs-137,30.1671y,beta,gamma,monoenergetic_electron,xray,
Cs-138,33.41m,beta,gamma,monoenergetic_electron,xray,
Cs-138m,2.91m,beta,gamma,monoenergetic_electron,xray,
Cs-139,9.27m,beta,gamma,monoenergetic_electron,xray,
Cs-140,63.7s,beta,gamma,monoenergetic_electron,xray,
Cu-57,0.1963s,gamma,monoenergetic_electron,positron,xray,
Cu-59,81.5s,gamma,monoenergetic_electron,positron,xray,
Cu-60,23.7m,gamma,monoenergetic_electron,positron,xray,
Cu-61,3.333h,gamma,monoenergetic_electron,positron,xray,
Cu-62,9.673m,gamma,monoenergetic_electron,positron,xray,
Cu-64,12.700h,beta,gamma,monoenergetic_electron,positron,xray
Cu-66,5.120m,beta,gamma,monoenergetic_electron,xray,
Cu-67,61.83h,beta,gamma,monoenergetic_electron,xray,
Cu-69,2.85m,beta,gamma,monoenergetic_electron,xray,
Dy-148,3.3m,gamma,monoenergetic_electron,positron,xray,
Dy-149,4.20m,gamma,monoenergetic_electron,positron,xray,
Dy-150,7.17m,alpha,gamma,monoenergetic_electron,positron,xray
Dy-151,17.9m,alpha,gamma,monoenergetic_electron,positron,xray
Dy-152,2.38h,alpha,gamma,monoenergetic_electron,xray,
Dy-153,6.4h,alpha,gamma,monoenergetic_electron,positron,xray
Dy-154,3.0E+6y,alpha,,,,
Dy-155,9.9h,gamma,monoenergetic_electron,positron,xray,
Dy-157,8.14h,gamma,monoenergetic_electron,xray,,
Dy-159,144.4d,gamma,monoenergetic_electron,xray,,
Dy-165,2.334h,beta,gamma,monoenergetic_electron,xray,
Dy-165m,1.257m,beta,gamma,monoenergetic_electron,xray,
Dy-166,81.6h,beta,gamma,monoenergetic_electron,xray,
Dy-167,6.20m,beta,gamma,monoenergetic_electron,xray,
Dy-168,8.7m,beta,gamma,monoenergetic_electron,xray,
Er-154,3.73m,alpha,gamma,monoenergetic_electron,positron,xray
Er-156,19.5m,gamma,monoenergetic_electron,xray,,
Er-159,36m,gamma,monoenergetic_electron,positron,xray,
Er-161,3.21h,gamma,monoenergetic_electron,positron,xray,
Er-163,75.0m,gamma,monoenergetic_electron,positron,xray,
Er-165,10.36h,monoenergetic_electron,xray,,,
Er-167m,2.269s,gamma,monoenergetic_electron,xray,,
Er-169,9.40d,beta,gamma,monoenergetic_electron,xray,
Er-171,7.516h,beta,gamma,monoenergetic_electron,xray,
Er-172,49.3h,beta,gamma,monoenergetic_electron,xray,
Er-173,1.434m,beta,gamma,monoenergetic_electron,xray,
Es-249,102.2m,alpha,gamma,monoenergetic_electron,positron,xray
Es-250,8.6h,gamma,monoenergetic_electron,xray,,
Es-250m,2.22h,gamma,monoenergetic_electron,positron,xray,
Es-251,33h,alpha,gamma,monoenergetic_electron,xray,
Es-253,20.47d,alpha,gamma,monoenergetic_electron,xray,
Es-254,275.7d,alpha,gamma,monoenergetic_electron,xray,
Es-254m,39.3h,alpha,beta,gamma,monoenergetic_electron,xray
Es-255,39.8d,alpha,beta,,,
Es-256,25.4m,beta,gamma,monoenergetic_electron,xray,
Eu-142,2.34s,gamma,monoenergetic_electron,positron,xray,
Eu-142m,1.223m,gamma,monoenergetic_electron,positron,xray,
Eu-143,2.59m,gamma,monoenergetic_electron,positron,xray,
Eu-144,10.2s,gamma,monoenergetic_electron,positron,xray,
Eu-145,5.93d,gamma,monoenergetic_electron,positron,xray,
Eu-146,4.61d,gamma,monoenergetic_electron,positron,xray,
Eu-147,24.1d,alpha,gamma,monoenergetic_electron,positron,xray
Eu-148,54.5d,alpha,gamma,monoenergetic_electron,positron,xray
Eu-149,93.1d,gamma,monoenergetic_electron,xray,,
Eu-150,36.9y,gamma,monoenergetic_electron,positron,xray,
Eu-150m,12.8h,beta,gamma,monoenergetic_electron,positron,xray
Eu-152,13.537y,beta,gamma,monoenergetic_electron,positron,xray
Eu-152m,9.3116h,beta,gamma,monoenergetic_electron,positron,xray
Eu-152n,96m,gamma,monoenergetic_electron,xray,,
Eu-154,8.593y,beta,gamma,monoenergetic_electron,xray,
Eu-154m,46.0m,gamma,monoenergetic_electron,xray,,
Eu-155,4.7611y,beta,gamma,monoenergetic_electron,xray,
Eu-156,15.19d,beta,gamma,monoenergetic_electron,xray,
Eu-157,15.18h,beta,gamma,monoenergetic_electron,xray,
Eu-158,45.9m,beta,gamma,monoenergetic_electron,xray,
Eu-159,18.1m,beta,gamma,monoenergetic_electron,xray,
F-17,64.49s,gamma,monoenergetic_electron,positron,,
F-18,109.77m,gamma,positron,,,
Fe-52,8.275h,gamma,monoenergetic_electron,positron,xray,
Fe-53,8.51m,gamma,monoenergetic_electron,positron,xray,
Fe-53m,2.526m,gamma,monoenergetic_electron,xray,,
Fe-55,2.737y,gamma,monoenergetic_electron,xray,,
Fe-59,44.495d,beta,gamma,monoenergetic_electron,xray,
Fe-60,1.5E+6y,beta,,,,
Fe-61,5.98m,beta,gamma,monoenergetic_electron,xray,
Fe-62,68s,beta,gamma,monoenergetic_electron,xray,
Fm-251,5.30h,alpha,gamma,monoenergetic_electron,positron,xray
Fm-252,25.39h,alpha,gamma,monoenergetic_electron,xray,
Fm-253,3.00d,alpha,gamma,monoenergetic_electron,xray,
Fm-254,3.240h,alpha,gamma,monoenergetic_electron,xray,
Fm-255,20.07h,alpha,gamma,monoenergetic_electron,xray,
Fm-256,157.6m,alpha,gamma,monoenergetic_electron,xray,
Fm-257,100.5d,alpha,gamma,monoenergetic_electron,xray,
Fr-212,20.0m,alpha,gamma,monoenergetic_electron,positron,xray
Fr-219,2.0E-2s,alpha,gamma,monoenergetic_electron,xray,
Fr-220,27.4s,alpha,beta,gamma,monoenergetic_electron,xray
Fr-221,4.9m,alpha,gamma,monoenergetic_electron,xray,
Fr-222,14.2m,beta,gamma,monoenergetic_electron,xray,
Fr-223,22.00m,alpha,beta,gamma,monoenergetic_electron,xray
Fr-224,3.33m,beta,gamma,monoenergetic_electron,xray,
Fr-227,2.47m,beta,gamma,monoenergetic_electron,xray,
Ga-64,2.627m,gamma,monoenergetic_electron,positron,xray,
Ga-65,15.2m,gamma,monoenergetic_electron,positron,xray,
Ga-66,9.49h,gamma,monoenergetic_electron,positron,xray,
Ga-67,3.2612d,gamma,monoenergetic_electron,xray,,
Ga-68,67.71m,gamma,monoenergetic_electron,positron,xray,
Ga-70,21.14m,beta,gamma,monoenergetic_electron,xray,
Ga-72,14.10h,beta,gamma,monoenergetic_electron,xray,
Ga-73,4.86h,beta,gamma,monoenergetic_electron,xray,
Ga-74,8.12m,beta,gamma,monoenergetic_electron,xray,
Gd-142,70.2s,gamma,monoenergetic_electron,positron,xray,
Gd-143m,110.0s,gamma,monoenergetic_electron,positron,xray,
Gd-144,4.47m,gamma,monoenergetic_electron,positron,xray,
Gd-145,23.0m,gamma,monoenergetic_electron,positron,xray,
Gd-145m,85s,gamma,monoenergetic_electron,positron,xray,
Gd-146,48.27d,gamma,monoenergetic_electron,xray,,
Gd-147,38.1h,gamma,monoenergetic_electron,positron,xray,
Gd-148,74.6y,alpha,,,,
Gd-149,9.28d,gamma,monoenergetic_electron,positron,xray,
Gd-150,1.79E+6y,alpha,,,,
Gd-151,124d,alpha,gamma,monoenergetic_electron,xray,
Gd-152,1.08E+14y,alpha,,,,
Gd-153,240.4d,gamma,monoenergetic_electron,xray,,
Gd-159,18.479h,beta,gamma,monoenergetic_electron,xray,
Gd-162,8.4m,beta,gamma,monoenergetic_electron,xray,
Ge-66,2.26h,gamma,monoenergetic_electron,positron,xray,
Ge-67,18.9m,gamma,monoenergetic_electron,positron,xray,
Ge-68,270.95d,monoenergetic_electron,xray,,,
Ge-69,39.05h,gamma,monoenergetic_electron,positron,xray,
Ge-71,11.43d,monoenergetic_electron,xray,,,
Ge-75,82.78m,beta,gamma,monoenergetic_electron,xray,
Ge-77,11.30h,beta,gamma,monoenergetic_electron,xray,
Ge-78,88m,beta,gamma,monoenergetic_electron,xray,
H-3,12.32y,beta,,,,
Hf-167,2.05m,gamma,monoenergetic_electron,positron,xray,
Hf-169,3.24m,gamma,monoenergetic_electron,positron,xray,
Hf-170,16.01h,gamma,monoenergetic_electron,xray,,
Hf-172,1.87y,gamma,monoenergetic_electron,xray,,
Hf-173,23.6h,gamma,monoenergetic_electron,positron,xray,
Hf-174,2.0E+15y,alpha,,,,
Hf-175,70d,gamma,monoenergetic_electron,xray,,
Hf-177m,51.4m,gamma,monoenergetic_electron,xray,,
Hf-178m,31y,gamma,monoenergetic_electron,xray,,
Hf-179m,25.05d,gamma,monoenergetic_electron,xray,,
Hf-180m,5.5h,beta,gamma,monoenergetic_electron,xray,
Hf-181,42.39d,beta,gamma,monoenergetic_electron,xray,
Hf-182,9E+6y,beta,gamma,monoenergetic_electron,xray,
Hf-182m,61.5m,beta,gamma,monoenergetic_electron,xray,
Hf-183,1.067h,beta,gamma,monoenergetic_electron,xray,
Hf-184,4.12h,beta,gamma,monoenergetic_electron,xray,
Hg-190,20.0m,gamma,monoenergetic_electron,positron,xray,
Hg-191m,50.8m,gamma,monoenergetic_electron,positron,xray,
Hg-192,4.85h,gamma,monoenergetic_electron,xray,,
Hg-193,3.80h,gamma,monoenergetic_electron,positron,xray,
Hg-193m,11.8h,gamma,monoenergetic_electron,positron,xray,
Hg-194,440y,monoenergetic_electron,xray,,,
Hg-195,10.53h,gamma,monoenergetic_electron,positron,xray,
Hg-195m,41.6h,gamma,monoenergetic_electron,positron,xray,
Hg-197,64.94h,gamma,monoenergetic_electron,xray,,
Hg-197m,23.8h,gamma,monoenergetic_electron,xray,,
Hg-199m,42.66m,gamma,monoenergetic_electron,xray,,
Hg-203,46.612d,beta,gamma,monoenergetic_electron,xray,
Hg-205,5.2m,beta,gamma,monoenergetic_electron,xray,
Hg-206,8.15m,beta,gamma,monoenergetic_electron,xray,
Hg-207,2.9m,beta,gamma,monoenergetic_electron,xray,
Ho-150,76.8s,gamma,monoenergetic_electron,positron,xray,
Ho-153,2.01m,alpha,gamma,monoenergetic_electron,positron,xray
Ho-153m,9.3m,alpha,gamma,monoenergetic_electron,positron,xray
Ho-154,11.76m,alpha,gamma,monoenergetic_electron,positron,xray
Ho-154m,3.10m,alpha,gamma,monoenergetic_electron,positron,xray
Ho-155,48m,gamma,monoenergetic_electron,positron,xray,
Ho-156,56m,gamma,monoenergetic_electron,positron,xray,
Ho-157,12.6m,gamma,monoenergetic_electron,positron,xray,
Ho-159,33.05m,gamma,monoenergetic_electron,positron,xray,
Ho-160,25.6m,gamma,monoenergetic_electron,positron,xray,
Ho-161,2.48h,gamma,monoenergetic_electron,xray,,
Ho-162,15.0m,gamma,monoenergetic_electron,positron,xray,
Ho-162m,67.0m,gamma,monoenergetic_electron,positron,xray,
Ho-163,4570y,monoenergetic_electron,xray,,,
